target_end_date,value_a,location
2022-05-21,164.65523147556718,06
2022-05-28,198.8529013732717,06
2022-06-04,196.6083275634951,06
2022-06-11,253.399325074832,06
2022-06-18,250.25931994219155,06
2022-06-25,242.7448261739244,06
2022-07-02,248.86150724703288,06
2022-07-09,254.97818832014133,06
2022-07-16,234.0402991865381,06
2022-07-23,132.02286806505177,06
2022-07-30,46.0,06
2022-08-06,46.33428666094978,06
2022-08-13,47.33049714048474,06
2022-08-20,48.97865718363327,06
2022-08-27,51.26879253542376,06
2022-09-03,54.190928940884646,06
2022-09-10,57.7350921450443,06
2022-09-17,61.89130789293115,06
2022-09-24,66.64960192957358,06
2022-10-01,72.0,06
2022-10-08,80.16998094524673,06
2022-10-15,95.54530644894763,06
2022-10-22,121.35342652002717,06
2022-10-29,160.82179116741,06
2022-11-05,217.1778504000207,06
2022-11-12,293.6490542267838,06
2022-11-26,393.4628526566239,06
2022-12-03,1263.5935499844234,06
2022-02-26,18.579869760692056,08
2022-03-05,18.39322049359644,08
2022-03-12,20.011754572759425,08
2022-03-19,13.785789844131036,08
2022-03-26,22.58930452431624,08
2022-04-02,11.059836996637747,08
2022-04-09,25.996404045964468,08
2022-04-16,26.532099483040444,08
2022-04-23,115.47184047721784,08
2022-04-30,180.8269371932468,08
2022-05-07,103.74200308873044,08
2022-05-14,120.08958800696348,08
2022-05-21,209.89755725259047,08
2022-05-28,144.29971781209667,08
2022-06-04,190.97259126996607,08
2022-06-11,95.5101368812178,08
2022-06-18,50.47749409033065,08
2022-06-25,29.879568090334587,08
2022-07-02,18.45768211099032,08
2022-07-09,11.600180376328773,08
2022-07-16,8.756174391173685,08
2022-07-23,8.878087195586843,08
2022-07-30,9.0,08
2022-08-06,8.794238683127572,08
2022-08-13,8.242798353909464,08
2022-08-20,7.444444444444445,08
2022-08-27,6.497942386831276,08
2022-09-03,5.502057613168724,08
2022-09-10,4.555555555555555,08
2022-09-17,3.757201646090536,08
2022-09-24,3.2057613168724277,08
2022-10-01,3.0,08
2022-10-08,3.5081920408534586,08
2022-10-15,5.037656974433615,08
2022-10-22,7.595728017270141,08
2022-10-29,11.18973838589271,08
2022-11-05,15.827021296830994,08
2022-11-12,21.514909966614663,08
2022-11-26,28.26073761177339,08
2022-12-03,46.91828964377776,08
2022-02-26,5.767277995677333,09
2022-03-05,2.846386633509692,09
2022-03-12,1.0147029418016318,09
2022-03-19,1.2283321976537254,09
2022-03-26,3.053130876191552,09
2022-04-02,2.268311390320271,09
2022-04-09,1.0776558708756727,09
2022-04-16,4.598419848107142,09
2022-04-23,33.49541971677314,09
2022-04-30,42.15710445335905,09
2022-05-07,55.37552075009772,09
2022-05-14,70.34388460762177,09
2022-05-21,65.98636848549337,09
2022-05-28,52.34708477500388,09
2022-06-04,62.82758166810362,09
2022-06-11,50.568132113459086,09
2022-06-18,49.0873862764277,09
2022-06-25,28.898679086207093,09
2022-07-02,16.934999936769632,09
2022-07-09,8.888747378591882,09
2022-07-16,4.276182918724263,09
2022-07-23,4.103791139182617,09
2022-07-30,4.0,09
2022-08-06,3.803178618052132,09
2022-08-13,3.5512407156824515,09
2022-08-20,3.265086140185196,09
2022-08-27,2.9656147388546055,09
2022-09-03,2.673726358984919,09
2022-09-10,2.4103208478703753,09
2022-09-17,2.1962980528052154,09
2022-09-24,2.0525578210836772,09
2022-10-01,2.0,09
2022-10-08,21.927398873082495,09
2022-10-15,73.31911175629526,09
2022-10-22,143.58941304558616,09
2022-10-29,220.15257713690312,09
2022-11-05,290.422878426194,09
2022-11-12,341.8145913094068,09
2022-11-26,361.7419901824893,09
2022-12-03,95.98776018534372,09
2022-02-26,2.933750975263869,10
2022-03-05,0.7483234427933132,10
2022-03-12,3.783169911760389,10
2022-03-19,2.50991027757154,10
2022-03-26,0.4590126099780054,10
2022-04-02,1.4688403519296176,10
2022-04-09,2.4269981307128763,10
2022-04-16,2.3581561567206686,10
2022-04-23,6.874950520376527,10
2022-04-30,5.497137379228803,10
2022-05-07,9.480030152514768,10
2022-05-14,39.00693293324456,10
2022-05-21,18.01946857094488,10
2022-05-28,3.5710877180585765,10
2022-06-04,2.7431930337517256,10
2022-06-11,0.7605678705092135,10
2022-06-18,1.0559021153625825,10
2022-06-25,0.412202228129599,10
2022-07-02,0.49028491627344933,10
2022-07-09,0.5966762262975827,10
2022-07-16,0.6399304580912142,10
2022-07-23,1.338487150393388,10
2022-07-30,2.0,10
2022-08-06,1.9314128943758575,10
2022-08-13,1.747599451303155,10
2022-08-20,1.4814814814814816,10
2022-08-27,1.1659807956104253,10
2022-09-03,0.8340192043895749,10
2022-09-10,0.5185185185185186,10
2022-09-17,0.25240054869684525,10
2022-09-24,0.06858710562414272,10
2022-10-01,0.0,10
2022-10-08,0.2422909343894429,10
2022-10-15,1.0070958149010787,10
2022-10-22,2.3513127575498682,10
2022-10-29,4.331839878350772,10
2022-11-05,7.005575293318752,10
2022-11-12,10.429417118468766,10
2022-11-26,14.660263469815778,10
2022-12-03,32.096383258307014,10
2022-02-26,85.63195331320455,12
2022-03-05,92.81559911387411,12
2022-03-12,70.04281252229394,12
2022-03-19,65.6641154281864,12
2022-03-26,54.17248165594554,12
2022-04-02,52.981679436743285,12
2022-04-09,43.05309876671521,12
2022-04-16,46.256687937027806,12
2022-04-23,61.344571543526776,12
2022-04-30,59.480772855285565,12
2022-05-07,57.25493417145486,12
2022-05-14,92.33012828962784,12
2022-05-21,170.00530879702364,12
2022-05-28,187.16883333536856,12
2022-06-04,217.17157846090376,12
2022-06-11,252.89208533591653,12
2022-06-18,237.9747571714861,12
2022-06-25,223.0928933128343,12
2022-07-02,196.7796804028584,12
2022-07-09,160.38795951001686,12
2022-07-16,122.94355574087984,12
2022-07-23,93.47229420201751,12
2022-07-30,81.0,12
2022-08-06,80.10098704130408,12
2022-08-13,79.32863332057711,12
2022-08-20,78.67736007664509,12
2022-08-27,78.14158854833393,12
2022-09-03,77.71573997446961,12
2022-09-10,77.3942355938781,12
2022-09-17,77.17149664538533,12
2022-09-24,77.04194436781734,12
2022-10-01,77.0,12
2022-10-08,77.86188698975066,12
2022-10-15,81.02690232260673,12
2022-10-22,87.3640775439743,12
2022-10-29,97.74244419925951,12
2022-11-05,113.0310338338684,12
2022-11-12,134.09887799320717,12
2022-11-19,161.81500822268185,12
2022-11-26,807.057170553178,12
2022-12-03,767.4319490442077,12
2022-02-26,43.71908292086168,13
2022-03-05,48.63900333534318,13
2022-03-12,42.452286876785294,13
2022-03-19,38.62012524410099,13
2022-03-26,33.34921362077168,13
2022-04-02,29.68202876992035,13
2022-04-09,33.544009166944306,13
2022-04-16,17.37658821660007,13
2022-04-23,15.685777569609805,13
2022-04-30,23.02232978423917,13
2022-05-07,14.38163515983712,13
2022-05-14,19.062790948139384,13
2022-05-21,20.3898552607789,13
2022-05-28,14.975955235851464,13
2022-06-04,16.17294834828232,13
2022-06-11,12.379877461353107,13
2022-06-18,15.057088693842203,13
2022-06-25,24.651963590142856,13
2022-07-02,31.72150529615855,13
2022-07-09,35.26196026699665,13
2022-07-16,26.808102967141025,13
2022-07-23,29.218350552332364,13
2022-07-30,33.0,13
2022-08-06,35.403164160278784,13
2022-08-13,37.2741206184569,13
2022-08-20,38.833476515404755,13
2022-08-27,40.30183899199277,13
2022-09-03,41.89981518909136,13
2022-09-10,43.84801224757096,13
2022-09-17,46.367037308301995,13
2022-09-24,49.67749751215486,13
2022-10-01,54.0,13
2022-10-08,116.72429328730729,13
2022-10-15,265.9776850177341,13
2022-10-22,458.0871210244318,13
2022-10-29,649.3795471405522,13
2022-11-05,796.1819091992464,13
2022-11-12,854.8211530336665,13
2022-11-19,433.5542135952864,13
2022-11-26,460.124551573741,13
2022-12-03,289.3133993723309,13
2022-02-26,0.0,15
2022-03-05,0.0,15
2022-03-12,0.0,15
2022-03-19,0.0,15
2022-03-26,0.0,15
2022-04-02,0.0,15
2022-04-09,0.0,15
2022-04-16,0.0,15
2022-04-23,0.0,15
2022-04-30,0.4,15
2022-05-07,2.4000000000000004,15
2022-05-14,12.0,15
2022-05-21,9.9,15
2022-05-28,7.2,15
2022-06-04,4.800000000000001,15
2022-06-11,7.0,15
2022-06-18,12.8,15
2022-06-25,9.5,15
2022-07-02,8.639202112475022,15
2022-07-09,8.0,15
2022-07-16,7.0,15
2022-07-23,4.159090909090909,15
2022-07-30,2.0,15
2022-08-06,2.073247420235971,15
2022-08-13,2.2748844893444184,15
2022-08-20,2.57775341992614,15
2022-08-27,2.9546964245819365,15
2022-09-03,3.378555715912605,15
2022-09-10,3.822173506518947,15
2022-09-17,4.258392009001761,15
2022-09-24,4.660053435961846,15
2022-10-01,5.0,15
2022-10-08,5.330989817206566,15
2022-10-15,5.695908032691072,15
2022-10-22,6.052787402583091,15
2022-10-29,6.359660683012201,15
2022-11-05,6.574560630107977,15
2022-11-12,6.655519999999998,15
2022-11-26,5.8796,15
2022-02-26,1.5189749331150748,16
2022-03-05,1.5760491005756956,16
2022-03-12,0.9041120862376736,16
2022-03-19,0.0221197914449624,16
2022-03-26,1.333858234144262,16
2022-04-02,0.6693448741379686,16
2022-04-09,4.7396378971743856,16
2022-04-16,6.974741745845181,16
2022-04-23,29.74258731793988,16
2022-04-30,20.06123753583595,16
2022-05-07,17.5007097373913,16
2022-05-14,13.236739271445815,16
2022-05-21,7.516824499420375,16
2022-05-28,6.4616420955533735,16
2022-06-04,4.204324093011478,16
2022-06-11,3.6139555124474536,16
2022-06-18,3.671670304309992,16
2022-06-25,0.8775306668366623,16
2022-07-02,1.1863968838296197,16
2022-07-09,1.651387440126029,16
2022-07-16,1.921871903089723,16
2022-07-23,1.4609359515448617,16
2022-07-30,1.0,16
2022-08-06,1.0119077911931507,16
2022-08-13,1.0478501086821994,16
2022-08-20,1.1081553683315435,16
2022-08-27,1.193151986005579,16
2022-09-03,1.3031683775687024,16
2022-09-10,1.4385329588853095,16
2022-09-17,1.5995741458197972,16
2022-09-24,1.7866203542365622,16
2022-10-01,2.0,16
2022-10-08,3.281074361414832,16
2022-10-15,6.445100905408016,16
2022-10-22,11.153252330777304,16
2022-10-29,17.06670133632045,16
2022-11-05,23.8466206208352,16
2022-11-12,31.15418288311931,16
2022-12-03,38.65056082197053,16
2022-02-26,11.524960408662498,17
2022-03-05,12.240502476661202,17
2022-03-12,7.1708248722375485,17
2022-03-19,12.641509099520864,17
2022-03-26,15.509402908767502,17
2022-04-02,7.637167749375092,17
2022-04-09,16.26525060541672,17
2022-04-16,26.53988351006413,17
2022-04-23,165.80589131346528,17
2022-04-30,142.24398340736826,17
2022-05-07,139.1611413320523,17
2022-05-14,73.84341064918317,17
2022-05-21,66.30394572336306,17
2022-05-28,54.29402405315616,17
2022-06-04,56.57296056486472,17
2022-06-11,56.44830481993715,17
2022-06-18,41.069157499546805,17
2022-06-25,18.595953299034804,17
2022-07-02,11.128255388507046,17
2022-07-09,7.210278852158565,17
2022-07-16,5.372548326783928,17
2022-07-23,8.686274163391964,17
2022-07-30,12.0,17
2022-08-06,11.96570644718793,17
2022-08-13,11.873799725651576,17
2022-08-20,11.74074074074074,17
2022-08-27,11.582990397805213,17
2022-09-03,11.417009602194788,17
2022-09-10,11.25925925925926,17
2022-09-17,11.126200274348422,17
2022-09-24,11.034293552812072,17
2022-10-01,11.0,17
2022-10-08,11.258802399566436,17
2022-10-15,12.226745817515962,17
2022-10-22,14.191134582723906,17
2022-10-29,17.439273024065596,17
2022-11-05,22.25846547041636,17
2022-11-12,28.936016250651527,17
2022-11-19,37.75922969364642,17
2022-11-26,352.62956637549223,17
2022-12-03,454.6059557165964,17
2022-02-26,53.43441665978868,18
2022-03-05,55.0687893156455,18
2022-03-12,38.956161138760606,18
2022-03-19,56.744956958056015,18
2022-03-26,36.814666125475966,18
2022-04-02,42.55517575079959,18
2022-04-09,55.53867767216634,18
2022-04-16,71.67978566542487,18
2022-04-23,147.06317993520815,18
2022-04-30,62.622992757250366,18
2022-05-07,37.5243544634194,18
2022-05-14,21.70554932119277,18
2022-05-21,11.47532233606834,18
2022-05-28,10.206302418974955,18
2022-06-04,5.974856831631136,18
2022-06-11,3.4473677966408824,18
2022-06-18,4.379540907751819,18
2022-06-25,2.5822137212748464,18
2022-07-02,3.1203427176427083,18
2022-07-09,3.65847171401057,18
2022-07-16,3.018091172175979,18
2022-07-23,9.721071447483661,18
2022-07-30,18.0,18
2022-08-06,20.66547688522313,18
2022-08-13,22.518811495113273,18
2022-08-20,23.801049424253527,18
2022-08-27,24.753236267226967,18
2022-09-03,25.616417618616683,18
2022-09-10,26.63163907300576,18
2022-09-17,28.039946224977275,18
2022-09-24,30.082384669114333,18
2022-10-01,33.0,18
2022-10-08,56.79059857557867,18
2022-10-15,110.97061854310269,18
2022-10-22,180.0590531811171,18
2022-10-29,248.57489576816687,18
2022-11-05,301.0371395827971,18
2022-11-12,321.9647779035527,18
2022-11-19,232.24968309002787,18
2022-11-26,278.08036856339606,18
2022-12-03,305.1553689711226,18
2022-02-26,9.057232993740785,19
2022-03-05,19.13414496760976,19
2022-03-12,46.752195143592346,19
2022-03-19,40.9134350471457,19
2022-03-26,44.95122836985634,19
2022-04-02,43.15769225587832,19
2022-04-09,33.863673430145084,19
2022-04-16,20.84878469198835,19
2022-04-23,15.87061293446634,19
2022-04-30,9.509071625577048,19
2022-05-07,4.124942911754023,19
2022-05-14,4.865469348049047,19
2022-05-21,4.614375378881523,19
2022-05-28,2.8058140590779383,19
2022-06-04,5.482509538102413,19
2022-06-11,1.5670198809124327,19
2022-06-18,0.526719166904017,19
2022-06-25,0.2028341613292454,19
2022-07-02,1.81714063659263,19
2022-07-09,3.431447111856015,19
2022-07-16,3.0,19
2022-07-23,1.3421669854221925,19
2022-07-30,0.0,19
2022-08-06,0.14746681774819972,19
2022-08-13,0.5469980596495632,19
2022-08-20,1.134289908689237,19
2022-08-27,1.8450385478523676,19
2022-09-03,2.6149401601241014,19
2022-09-10,3.3796909284895853,19
2022-09-17,4.074987035933965,19
2022-09-24,4.636524665442388,19
2022-10-01,5.0,19
2022-10-08,5.1832193841336585,19
2022-10-15,5.284002145527965,19
2022-10-22,5.358063941904682,19
2022-10-29,5.4611204309855665,19
2022-11-05,5.6488872704923825,19
2022-11-12,5.977080118146892,19
2022-11-19,16.49113916498894,19
2022-11-26,28.617785251434697,19
2022-12-03,16.415627354118765,19
2022-02-26,11.990378259393603,20
2022-03-05,19.34060543319218,20
2022-03-12,14.008587362373817,20
2022-03-19,21.571025802245508,20
2022-03-26,24.13661045530813,20
2022-04-02,20.41079542129668,20
2022-04-09,26.2883955733524,20
2022-04-16,21.262714693175106,20
2022-04-23,61.998285996543885,20
2022-04-30,15.949136388327531,20
2022-05-07,12.075038799740373,20
2022-05-14,10.332603032989116,20
2022-05-21,7.0728937901202205,20
2022-05-28,8.50017319608151,20
2022-06-04,5.113224491039056,20
2022-06-11,1.0399599681309066,20
2022-06-18,0.9092118010347382,20
2022-06-25,0.003475199153324,20
2022-07-02,0.0007625380587080235,20
2022-07-09,0.0,20
2022-07-16,0.0,20
2022-07-23,2.5,20
2022-07-30,5.0,20
2022-08-06,5.0,20
2022-08-13,5.0,20
2022-08-20,5.0,20
2022-08-27,5.0,20
2022-09-03,5.0,20
2022-09-10,5.0,20
2022-09-17,5.0,20
2022-09-24,5.0,20
2022-10-01,5.0,20
2022-10-08,5.846388147033793,20
2022-10-15,8.375225150124711,20
2022-10-22,12.571019852257061,20
2022-10-29,18.418281096415154,20
2022-11-05,25.901517725583297,20
2022-11-12,35.0052385827458,20
2022-11-26,45.71395251088696,20
2022-12-03,73.5702083849891,20
2022-02-26,46.04888625152273,21
2022-03-05,26.157837171625083,21
2022-03-12,21.328545936219555,21
2022-03-19,19.593349923296547,21
2022-03-26,22.338272764349654,21
2022-04-02,16.47129681480002,21
2022-04-09,19.45892916471162,21
2022-04-16,20.36449638068295,21
2022-04-23,46.208368663827365,21
2022-04-30,53.297819838438045,21
2022-05-07,71.18320246674675,21
2022-05-14,69.93388796990443,21
2022-05-21,59.27961487906784,21
2022-05-28,56.39317959850212,21
2022-06-04,31.266777140422075,21
2022-06-11,12.507851625957748,21
2022-06-18,10.688379544000563,21
2022-06-25,6.930579900071945,21
2022-07-02,4.5724745897738925,21
2022-07-09,2.7664721320889374,21
2022-07-16,1.3333864442081524,21
2022-07-23,4.166693222104076,21
2022-07-30,7.0,21
2022-08-06,6.862825788751715,21
2022-08-13,6.49519890260631,21
2022-08-20,5.962962962962964,21
2022-08-27,5.331961591220851,21
2022-09-03,4.66803840877915,21
2022-09-10,4.037037037037037,21
2022-09-17,3.5048010973936905,21
2022-09-24,3.1371742112482854,21
2022-10-01,3.0,21
2022-10-08,3.8195381052988484,21
2022-10-15,6.805647043610628,21
2022-10-22,12.749568748558197,21
2022-10-29,22.4425451537644,21
2022-11-05,36.67581819285209,21
2022-11-12,56.24062979944412,21
2022-11-26,462.4706837571196,21
2022-12-03,532.2305584065097,21
2022-02-26,15.723553147309753,22
2022-03-05,23.576191183161512,22
2022-03-12,22.640965093082617,22
2022-03-19,21.42806960793419,22
2022-03-26,20.803279713356545,22
2022-04-02,23.572528361364384,22
2022-04-09,20.434410046914323,22
2022-04-16,27.97231310356889,22
2022-04-23,26.771332708870183,22
2022-04-30,23.03242154758995,22
2022-05-07,15.04523528748623,22
2022-05-14,16.900967876937067,22
2022-05-21,14.132334531357593,22
2022-05-28,8.194596339355554,22
2022-06-04,6.652947616312887,22
2022-06-11,2.231691030715739,22
2022-06-18,1.5949983631720777,22
2022-06-25,0.7890276402983469,22
2022-07-02,2.519214029006122,22
2022-07-09,4.249400417713897,22
2022-07-16,3.8976263814811287,22
2022-07-23,2.826726072750842,22
2022-07-30,2.0,22
2022-08-06,2.4326245547433065,22
2022-08-13,3.7364081638237954,22
2022-08-20,5.9202157445173205,22
2022-08-27,8.992912214099732,22
2022-09-03,12.963362489846888,22
2022-09-10,17.84043148903464,22
2022-09-17,23.632984128938837,22
2022-09-24,30.349885326835338,22
2022-10-01,38.0,22
2022-10-08,80.15673911165098,22
2022-10-15,173.0307524666414,22
2022-10-22,290.5867632446995,22
2022-10-29,406.78949462555363,22
2022-11-05,495.60366978893205,22
2022-11-12,530.9940119145631,22
2022-11-19,288.3491847597012,22
2022-11-26,448.26369926165273,22
2022-12-03,186.6821469751968,22
2022-02-26,0.0432527269997195,23
2022-03-05,1.192294379799582,23
2022-03-12,2.7208651902887744,23
2022-03-19,2.478150911494021,23
2022-03-26,1.6551334729195797,23
2022-04-02,0.91881988076439,23
2022-04-09,1.8582242096320336,23
2022-04-16,0.0,23
2022-04-23,1.3822856757555642,23
2022-04-30,5.376600521658833,23
2022-05-07,6.616863519881044,23
2022-05-14,12.061096628389752,23
2022-05-21,19.95485826061597,23
2022-05-28,28.034369920529823,23
2022-06-04,6.696319347180984,23
2022-06-11,21.124248527677143,23
2022-06-18,19.701655793003106,23
2022-06-25,15.258444458156784,23
2022-07-02,9.375970031622886,23
2022-07-09,4.155833085317212,23
2022-07-16,1.3993117834618745,23
2022-07-23,0.4008898574708364,23
2022-07-30,0.0,23
2022-08-06,0.0013717421124828531,23
2022-08-13,0.010973936899862825,23
2022-08-20,0.037037037037037035,23
2022-08-27,0.0877914951989026,23
2022-09-03,0.17146776406035663,23
2022-09-10,0.2962962962962963,23
2022-09-17,0.47050754458161864,23
2022-09-24,0.7023319615912208,23
2022-10-01,1.0,23
2022-10-08,1.371742112482853,23
2022-10-15,1.8257887517146776,23
2022-10-22,2.3703703703703702,23
2022-10-29,3.013717421124828,23
2022-11-05,3.764060356652949,23
2022-11-12,4.629629629629629,23
2022-02-26,8.540777675017,24
2022-03-05,6.069442839839477,24
2022-03-12,4.168820762965952,24
2022-03-19,4.520318718692604,24
2022-03-26,7.601825673732051,24
2022-04-02,11.702154919077264,24
2022-04-09,6.63271222944912,24
2022-04-16,12.190367138702364,24
2022-04-23,42.843912086648615,24
2022-04-30,25.81753210254225,24
2022-05-07,42.0322850082017,24
2022-05-14,45.15892851855259,24
2022-05-21,33.74015455314216,24
2022-05-28,58.458014714183726,24
2022-06-04,24.2006606162716,24
2022-06-11,27.4339480779243,24
2022-06-18,21.903843691296355,24
2022-06-25,11.640430772082524,24
2022-07-02,8.01402140587198,24
2022-07-09,6.56762818198019,24
2022-07-16,7.767541364440854,24
2022-07-23,6.383770682220426,24
2022-07-30,5.0,24
2022-08-06,5.052050904545665,24
2022-08-13,5.20686952393452,24
2022-08-20,5.462454716794352,24
2022-08-27,5.816805341752949,24
2022-09-03,6.267920257438099,24
2022-09-10,6.8137983224775915,24
2022-09-17,7.452438395499214,24
2022-09-24,8.181839335130753,24
2022-10-01,9.0,24
2022-10-08,10.07207110457723,24
2022-10-15,11.926384977968398,24
2022-10-22,15.10571290075481,24
2022-10-29,20.15282615351777,24
2022-11-05,27.610496016838578,24
2022-11-12,38.02149377129854,24
2022-11-19,188.9942907833435,24
2022-11-26,439.6157594872335,24
2022-12-03,331.5101356294144,24
2022-02-26,72.74770277664528,25
2022-03-05,59.41139541828149,25
2022-03-12,41.595484407527714,25
2022-03-19,42.15198255753096,25
2022-03-26,31.64421659949925,25
2022-04-02,19.655184447335845,25
2022-04-09,22.208277008666865,25
2022-04-16,24.39807969382366,25
2022-04-23,18.780734674050706,25
2022-04-30,97.6016266349777,25
2022-05-07,172.01614669737933,25
2022-05-14,201.9236200238008,25
2022-05-21,207.9087022691183,25
2022-05-28,194.99036247241563,25
2022-06-04,167.02354663876994,25
2022-06-11,90.6245178817704,25
2022-06-18,58.5041982576109,25
2022-06-25,31.7965018228866,25
2022-07-02,21.41216170261672,25
2022-07-09,13.43341917424876,25
2022-07-16,3.3960668029880123,25
2022-07-23,4.198033401494007,25
2022-07-30,5.0,25
2022-08-06,4.965706447187928,25
2022-08-13,4.873799725651578,25
2022-08-20,4.740740740740741,25
2022-08-27,4.5829903978052124,25
2022-09-03,4.4170096021947876,25
2022-09-10,4.2592592592592595,25
2022-09-17,4.126200274348422,25
2022-09-24,4.034293552812072,25
